timestamp, remote_beacon_id, position_flt_error, yaw, pitch, roll, local_depth, VOS, RSSI, usbl_rssi[0], usbl_rssi[1], usbl_rssi[2], usbl_rssi[3], range_time, range_dist, azimuth, elevation, fit_error, easting, northing, remote_depth
1731179614141808473, 5, 0, 3365, 4, 1797, 1, 14273, 1254, 1322, 1393, 0, 0, 851874, 607, 1164, 26, 44, -391, -464, 0
1731179619982376970, 3, 0, 3388, 3, 1797, 1, 14275, 1238, 1356, 1355, 0, 0, 1211875, 864, 230, 46, 47, -602, 620, 0
1731179622861069285, 4, 0, 3363, 2, 1797, 1, 14276, 1161, 1211, 1287, 0, 0, 951875, 679, 1576, 22, 59, 16, -679, 10
1731179625738423745, 5, 0, 3366, 2, 1797, 1, 14276, 1232, 1307, 1373, 0, 0, 922499, 658, 1224, 22, 44, -369, -544, 0
1731179631571561401, 3, 0, 3374, 2, 1798, 1, 14277, 1277, 1395, 1400, 0, 0, 1106875, 790, 257, 35, 43, -589, 526, 0
1731179637396875192, 5, 0, 3377, 2, -1799, 1, 14277, 1222, 1329, 1400, 0, 0, 1004999, 717, 1283, 20, 24, -351, -625, 0
1731179643213934512, 3, 0, 3393, 3, -1799, 1, 14278, 1208, 1314, 1325, 0, 0, 1009374, 720, 303, 31, 45, -559, 453, 0
1731179646109717981, 4, 0, 3387, 3, 1799, 1, 14278, 1146, 1206, 1294, 0, 0, 1197499, 854, 1542, 28, 50, -66, -852, 10
1731179649001994084, 5, 0, 3381, 2, -1799, 1, 14279, 1212, 1318, 1385, 0, 0, 1096249, 782, 1293, 41, 37, -376, -685, 0
1731179654809005327, 3, 0, 3376, 3, 1796, 1, 14279, 1175, 1331, 1345, 0, 0, 918750, 655, 328, 47, 47, -537, 375, 0
1731179657724382557, 4, 0, 3379, 2, 1799, 1, 14279, 1167, 1186, 1279, 0, 0, 1320000, 942, 1524, 30, 50, -90, -938, 10
1731179660622323391, 5, 0, 3384, 2, 1798, 1, 14279, 1227, 1315, 1387, 0, 0, 1193750, 852, 1317, 37, 41, -383, -761, 0
1731179666425284014, 3, 0, 3371, 4, 1798, 1, 14280, 1239, 1322, 1329, 0, 0, 836874, 597, 381, 41, 55, -522, 290, 0
1731179669353028742, 4, 0, 3370, 2, 1797, 1, 14281, 1136, 1208, 1282, 0, 0, 1443125, 1030, 1521, 53, 63, -86, -1026, 10
1731179672265958565, 5, 0, 3374, 2, 1797, 1, 14280, 1164, 1242, 1322, 0, 0, 1293125, 923, 1305, 37, 42, -416, -824, 0
1731179678054165143, 3, 0, 3371, 1, -1799, 1, 14281, 1311, 1389, 1418, 0, 0, 761249, 543, 487, 24, 87, -515, 172, 0
1731179680985580863, 4, 0, 3365, 3, -1799, 1, 14281, 1125, 1184, 1267, 0, 0, 1565625, 1117, 1493, 33, 67, -139, -1109, 10
1731179683900953045, 5, 0, 3369, 1, 1799, 1, 14280, 1176, 1257, 1330, 0, 0, 1398125, 998, 1367, 30, 39, -344, -937, 0
1731179689691066852, 3, 0, 3369, 2, 1798, 1, 14281, 1315, 1385, 1426, 0, 0, 702499, 501, 628, 10, 97, -500, 36, 0
1731179692643013171, 4, 0, 3372, 2, 1799, 1, 14282, 1089, 1163, 1248, 0, 0, 1688750, 1205, 1510, 42, 48, -128, -1199, 10
1731179695574935006, 5, 0, 3381, 1, 1799, 1, 14282, 1209, 1284, 1366, 0, 0, 1506250, 1075, 1400, 49, 45, -333, -1022, 0
1731179701361317053, 3, 0, 3378, 1, -1799, 1, 14282, 1296, 1387, 1424, 0, 0, 664375, 474, 819, 48, 72, -460, -115, 0
1731179704337274353, 4, 0, 3375, 3, 1798, 1, 14282, 1097, 1169, 1244, 0, 0, 1815624, 1296, 1536, 59, 53, -88, -1293, 10
1731179707284290763, 5, 0, 3379, 2, 1797, 1, 14283, 1161, 1230, 1308, 0, 0, 1618750, 1156, 1430, 53, 45, -296, -1117, 0
1731179713071091215, 3, 0, 3381, 2, 1798, 1, 14280, 1252, 1338, 1387, 0, 0, 649999, 464, 907, 19, 50, -428, -177, 0
1731179726918607031, 4, 0, 3383, 0, 1799, 1, 14277, 1102, 1161, 1225, 0, 0, 2056874, 1468, 1556, 17, 58, -67, -1466, 10
1731179729887479563, 5, 1, 3379, 3, 1799, 1, 14278, 1111, 1067, 976, 0, 0, 1844374, 1316, 1867, -68, 148, 635, -1153, 0
1731179735686836297, 3, 0, 3384, 2, 1797, 1, 14278, 1257, 1333, 1389, 0, 0, 703124, 501, 1090, 58, 31, -381, -326, 0
1731179770926154188, 3, 0, 3384, 3, 1799, 1, 14280, 1223, 1335, 1392, 0, 0, 884374, 631, 1312, -20, 30, -288, -561, 0
1731179782631684339, 3, 0, 3393, 2, -1799, 1, 14280, 1205, 1315, 1363, 0, 0, 974375, 695, 1288, 14, 42, -352, -599, 0
1731179797458597516, 4, 0, 1410, 2, 1795, 1, 14286, 1141, 1250, 1224, 0, 0, 2731250, 1951, 3277, 51, 59, 229, -1937, 10
1731179800486261306, 5, 0, 1553, 4, 1790, 1, 14286, 1152, 1260, 1241, 0, 0, 2456875, 1755, 3343, 52, 97, -32, -1754, 0
1731179806321089018, 3, 0, 1681, 3, 1797, 1, 14286, 1232, 1351, 1337, 0, 0, 1071249, 765, 3150, 27, 97, -416, -641, 0
1731179809358085341, 4, 0, 1766, -1, 1799, 1, 14286, 1130, 1235, 1220, 0, 0, 2640625, 1886, 3562, -1, 14, -10, -1886, 10
1731179812369794942, 5, 0, 1772, 3, 1797, 1, 14285, 1164, 1293, 1275, 0, 0, 2357499, 1683, 3495, 38, 23, -223, -1668, 0
1731179818195212437, 3, 0, 1783, 1, 1796, 1, 14283, 1254, 1385, 1369, 0, 0, 986250, 704, 3262, 32, 47, -373, -597, 0
1731179821228546088, 4, 0, 1776, 2, 1796, 1, 14282, 1114, 1226, 1201, 0, 0, 2511875, 1793, 3, 64, 19, 82, -1791, 10
1731179829980503525, 3, 0, 1741, 2, 1797, 1, 14283, 1249, 1375, 1361, 0, 0, 908125, 648, 3091, -4, 142, -458, -458, 0
1731179833001311620, 4, 0, 1736, 2, 1799, 1, 14284, 1111, 1245, 1244, 0, 0, 2386250, 1704, 3545, 2, 27, 29, -1704, 10
1731179841753722217, 3, 0, 1713, 5, 1796, 1, 14285, 1223, 1297, 1279, 0, 0, 853125, 609, 2991, 15, 24, -481, -373, 0
1731179859442044654, 5, 0, 1731, 2, 1797, 1, 14286, 1118, 1225, 1184, 0, 0, 1895000, 1353, 3446, 50, 34, -198, -1339, 0
1731179865247741330, 3, 0, 1741, 3, 1797, 1, 14287, 1244, 1411, 1392, 0, 0, 792500, 566, 2712, 34, 66, -561, -71, 0
1731179876939199752, 3, 0, 1743, 3, 1798, 1, 14286, 1242, 1405, 1402, 0, 0, 787500, 562, 2615, 4, 45, -561, 26, 0
1731179879910922449, 4, 0, 1734, 3, 1799, 1, 14286, 1159, 1280, 1256, 0, 0, 1881249, 1343, 3558, 34, 24, 56, -1342, 10
1731179888658900833, 3, 0, 1741, 3, 1797, 1, 14287, 1283, 1434, 1447, 0, 0, 805000, 575, 2563, 13, 33, -569, 77, 0
1731179891618585201, 4, 0, 1748, 2, 1797, 1, 14287, 1174, 1297, 1275, 0, 0, 1755625, 1254, 3540, 36, 41, -15, -1254, 10
1731179894558614975, 5, 0, 1747, 2, 1797, 1, 14287, 1155, 1278, 1255, 0, 0, 1563749, 1117, 3415, 46, 40, -254, -1087, 0
1731179900368730400, 3, 0, 1736, 3, 1796, 1, 14288, 1273, 1414, 1435, 0, 0, 838125, 598, 2519, -14, 50, -586, 120, 0
1731179903312970369, 4, 0, 1744, 3, 1796, 1, 14287, 1214, 1326, 1307, 0, 0, 1632500, 1166, 3552, -2, 12, 16, -1166, 10
1731179906242325385, 5, 0, 1744, 3, 1799, 1, 14287, 1215, 1346, 1324, 0, 0, 1457500, 1041, 3361, 45, 43, -325, -988, 0
1731179912052754288, 3, 0, 1732, 3, 1797, 1, 14284, 1266, 1408, 1428, 0, 0, 891874, 637, 2446, 0, 38, -603, 203, 0
1731179914990182244, 4, 0, 1740, 3, 1797, 1, 14284, 1147, 1267, 1239, 0, 0, 1508749, 1077, 3516, 16, 31, -43, -1076, 10
1731179917905441297, 5, 0, 1731, 3, 1796, 1, 14284, 1227, 1366, 1342, 0, 0, 1358749, 970, 3323, 67, 55, -343, -907, 0
1731179923725917118, 3, 0, 1733, 4, 1795, 1, 14283, 1257, 1401, 1427, 0, 0, 957499, 683, 2412, -12, 34, -633, 257, 0
1731179926641691772, 4, 0, 1738, 2, 1798, 1, 14282, 1224, 1340, 1315, 0, 0, 1386250, 989, 3507, 17, 26, -53, -988, 10
1731179929552269424, 5, 0, 1736, 0, 1796, 1, 14283, 1252, 1378, 1354, 0, 0, 1264374, 902, 3300, 54, 64, -361, -827, 0
1731179935386999209, 3, 0, 1738, 2, 1797, 1, 14281, 1259, 1396, 1427, 0, 0, 1035000, 739, 2334, -9, 21, -638, 373, 0
1731179938297247243, 4, 0, 1737, 4, 1798, 1, 14281, 1203, 1318, 1293, 0, 0, 1264374, 902, 3496, 6, 20, -63, -900, 10
1731179941196365288, 5, 0, 1738, 4, 1797, 1, 14281, 1258, 1382, 1358, 0, 0, 1175624, 839, 3212, 25, 78, -452, -707, 0
1731179947029743541, 3, 0, 1746, 4, 1797, 1, 14281, 1251, 1404, 1430, 0, 0, 1120000, 799, 2304, -1, 34, -661, 449, 0
1731179949928061132, 4, 0, 1737, 4, 1797, 1, 14281, 1257, 1303, 1278, 0, 0, 1145000, 817, 3470, 31, 28, -94, -812, 10
1731179952811735576, 5, 0, 1733, 2, 1796, 1, 14281, 1260, 1388, 1360, 0, 0, 1093750, 781, 3140, 10, 92, -493, -605, 0
1731179958659948422, 3, 0, 1734, 3, 1798, 1, 14280, 1196, 1326, 1360, 0, 0, 1214375, 867, 2294, 11, 32, -719, 484, 0
1731179961543518090, 4, 0, 1742, 3, 1796, 1, 14280, 1250, 1298, 1264, 0, 0, 1026249, 732, 3467, 25, 25, -95, -726, 10
1731179964425947329, 5, 0, 1741, 3, 1797, 1, 14280, 1217, 1377, 1353, 0, 0, 1026249, 732, 3059, 0, 97, -546, -488, 0
1731179970283645878, 3, 0, 1741, 4, 1797, 1, 14279, 1226, 1365, 1397, 0, 0, 1312499, 937, 2285, 6, 34, -762, 545, 0
1731179973151506151, 4, 0, 1739, 1, 1795, 1, 14279, 1266, 1364, 1338, 0, 0, 906874, 647, 3456, 32, 29, -93, -640, 10
1731179976026552702, 5, 0, 1741, 4, 1796, 1, 14279, 1235, 1341, 1328, 0, 0, 959375, 684, 2961, -6, 130, -580, -363, 0
1731179981891911635, 3, 0, 1736, 3, 1799, 1, 14279, 1179, 1274, 1326, 0, 0, 1416874, 1011, 2241, 5, 33, -781, 642, 0
1731179984750391905, 4, 0, 1740, 4, 1798, 1, 14278, 1249, 1395, 1371, 0, 0, 790000, 563, 3433, 34, 35, -103, -554, 10
1731179987623384472, 5, 0, 1737, 4, 1797, 1, 14278, 1236, 1360, 1356, 0, 0, 911250, 650, 2841, 25, 81, -609, -227, 0
1731179990570269431, 2, 0, 1730, 2, 1797, 1, 14278, 1214, 1287, 1368, 0, 0, 1603750, 1144, 1390, 46, 42, 639, 949, 10
1731179993501174450, 3, 0, 1737, 3, 1797, 1, 14278, 1177, 1214, 1253, 0, 0, 1523124, 1087, 2173, 40, 42, -750, 786, 0
1731179996345175636, 4, 0, 1736, 2, 1796, 1, 14276, 1280, 1419, 1391, 0, 0, 678750, 484, 3405, 59, 40, -109, -471, 10
1731179999217185962, 5, 0, 1731, 2, 1797, 1, 14276, 1236, 1364, 1360, 0, 0, 881874, 629, 2742, 34, 46, -617, -121, 0
1731180002164573021, 2, 0, 1730, 2, 1797, 1, 14275, 1212, 1278, 1350, 0, 0, 1711249, 1221, 1421, 34, 45, 625, 1048, 10
1731180005109042927, 3, 0, 1721, 2, 1797, 1, 14274, 1114, 1193, 1216, 0, 0, 1631874, 1164, 2132, 13, 48, -765, 877, 0
1731180007944845842, 4, 0, 1724, 2, 1796, 1, 14273, 1246, 1401, 1380, 0, 0, 573125, 409, 3326, 44, 52, -138, -384, 10
1731180010812250453, 5, 0, 1719, 2, 1797, 1, 14271, 1251, 1382, 1386, 0, 0, 865000, 617, 2658, 15, 44, -615, -42, 0
1731180015912393821, 3, 0, 1721, 2, 1798, 1, 14269, 1112, 1179, 1206, 0, 0, 1734374, 1237, 2179, 47, 40, -887, 861, 0
1731180018737959864, 4, 0, 1729, 4, 1796, 1, 14269, 1292, 1439, 1420, 0, 0, 486249, 346, 3228, 28, 79, -173, -300, 10
1731180021614041754, 5, 0, 1655, -3, -1761, 1, 14268, 1267, 1395, 1411, 0, 0, 870000, 620, 2550, 9, 37, -620, 5, 0
1731180024577537026, 2, 0, 1186, -9, -1795, 1, 14269, 1225, 1308, 1365, 0, 0, 1906250, 1360, 906, 43, 52, 637, 1201, 10
1731180027546852533, 3, 1, 942, 0, -1793, 1, 14269, 1101, 1208, 1264, 0, 0, 1850000, 1319, 1154, 17, 38, -478, 1230, 0
1731180033366016261, 5, 0, 582, 3, -1799, 1, 14271, 1183, 1293, 1356, 0, 0, 982499, 701, 1429, 41, 51, -698, 64, 0
1731180036335945845, 2, 0, 163, -4, -1781, 1, 14271, 1221, 1333, 1319, 0, 0, 1834374, 1309, 3564, 19, 31, 443, 1231, 10
1731180042122975269, 4, 0, 3370, 3, -1798, 1, 14272, 1240, 1358, 1417, 0, 0, 611874, 436, 1199, 13, 11, -262, -348, 10
1731180045000603896, 5, 1, 3316, 3, 1799, 1, 14271, 1240, 1327, 1374, 0, 0, 1009374, 720, 899, 55, 53, -634, -340, 0
1731180047958583640, 2, 1, 3318, 3, 1797, 1, 14271, 1183, 1297, 1279, 0, 0, 1729999, 1234, 3357, 61, 44, -84, 1231, 10
1731180050913191218, 3, 0, 3335, 2, 1798, 1, 14271, 1130, 1166, 1148, 0, 0, 1732499, 1236, 204, 43, 92, -901, 845, 0
1731180053760864119, 4, 0, 3351, 3, 1798, 1, 14271, 1281, 1375, 1438, 0, 0, 679999, 485, 1279, 50, 36, -221, -431, 10
1731180056642200878, 5, 0, 3389, 2, 1799, 1, 14271, 1208, 1267, 1318, 0, 0, 1007500, 718, 1030, 47, 42, -595, -402, 0
1731180059589430669, 2, 0, 3411, 3, 1798, 1, 14270, 1243, 1362, 1341, 0, 0, 1620625, 1156, 3410, 43, 33, 1, 1156, 10
1731180062520902347, 3, 0, 3434, 3, 1799, 1, 14270, 1112, 1202, 1180, 0, 0, 1627500, 1161, 289, 44, 68, -827, 814, 0
1731180065384556362, 4, 0, 3434, 1, 1799, 1, 14270, 1250, 1258, 1334, 0, 0, 777500, 554, 1340, 41, 54, -271, -483, 10
1731180068267040121, 5, 0, 3429, 1, 1799, 1, 14270, 1265, 1359, 1418, 0, 0, 1038124, 740, 1085, 30, 28, -602, -430, 0
1731180071198145538, 2, 0, 3423, 4, -1798, 1, 14269, 1249, 1391, 1372, 0, 0, 1507500, 1075, 3399, 51, 46, 44, 1074, 10
1731180074120384886, 3, 0, 3404, 1, 1799, 1, 14269, 1118, 1210, 1203, 0, 0, 1528749, 1090, 282, 35, 46, -807, 733, 0
1731180076986248727, 4, 0, 3399, 3, 1799, 1, 14270, 1248, 1339, 1414, 0, 0, 885000, 631, 1368, 34, 39, -247, -580, 10
1731180079869587053, 5, 0, 3366, 1, 1799, 1, 14271, 1243, 1340, 1401, 0, 0, 1079374, 770, 1104, 26, 29, -556, -532, 0
1731180084905820440, 3, 0, 3371, 3, -1799, 1, 14273, 1159, 1217, 1212, 0, 0, 1438749, 1026, 279, 55, 61, -795, 649, 0
1731180087789292681, 4, 0, 3356, 3, -1799, 1, 14274, 1216, 1288, 1363, 0, 0, 982499, 701, 1422, 26, 43, -161, -682, 10
1731180090678359592, 5, 0, 3375, 1, 1798, 1, 14275, 1246, 1338, 1402, 0, 0, 1123750, 802, 1144, 24, 33, -548, -585, 0
1731180096533226870, 3, 0, 3369, 2, -1799, 1, 14276, 1222, 1327, 1331, 0, 0, 1342499, 958, 304, 29, 44, -769, 570, 0
1731180099416843791, 4, 0, 3377, 2, 1799, 1, 14276, 1196, 1213, 1295, 0, 0, 1095000, 781, 1459, 38, 47, -159, -765, 10
1731180102316373347, 5, 0, 3376, 1, 1798, 1, 14277, 1226, 1326, 1389, 0, 0, 1183750, 845, 1173, 26, 39, -545, -645, 0
1731180108158474232, 3, 0, 3379, 3, 1799, 1, 14279, 1221, 1324, 1331, 0, 0, 1254374, 895, 335, 32, 45, -738, 507, 0
1731180111062539672, 4, 0, 3371, 3, 1799, 1, 14279, 1188, 1257, 1347, 0, 0, 1206875, 861, 1430, 42, 47, -208, -835, 10
1731180113968453967, 5, 0, 3378, 4, 1798, 1, 14280, 1208, 1294, 1351, 0, 0, 1255000, 896, 1212, 14, 24, -533, -720, 0
1731180119806879662, 3, 0, 3368, 3, 1798, 1, 14280, 1251, 1341, 1361, 0, 0, 1173125, 837, 386, 47, 57, -737, 396, 0
1731180122719253675, 4, 0, 3376, 3, 1798, 1, 14279, 1139, 1182, 1287, 0, 0, 1325000, 946, 1421, 16, 43, -252, -911, 10
1731180125634837584, 5, 0, 3368, 2, 1798, 1, 14280, 1236, 1325, 1397, 0, 0, 1332499, 951, 1265, 40, 43, -479, -821, 0
1731180131460838995, 3, 0, 3369, 3, 1799, 1, 14280, 1245, 1324, 1349, 0, 0, 1102499, 787, 512, 14, 85, -757, 213, 0
1731180136497611155, 5, 0, 3376, 5, 1798, 1, 14281, 1225, 1313, 1377, 0, 0, 1411250, 1007, 1278, 51, 45, -500, -874, 0
1731180142323594344, 3, 0, 3376, 3, 1799, 1, 14281, 1251, 1326, 1356, 0, 0, 1042500, 744, 564, 8, 103, -730, 145, 0
1731180145255525748, 4, 0, 3379, 2, 1797, 1, 14281, 1143, 1189, 1262, 0, 0, 1552500, 1108, 1456, 29, 46, -234, -1083, 10
1731180148193402681, 5, 0, 3372, 4, 1798, 1, 14281, 1201, 1271, 1354, 0, 0, 1503124, 1073, 1299, 43, 50, -491, -954, 0
1731180154010362130, 3, 0, 3380, 2, 1797, 1, 14281, 1234, 1301, 1341, 0, 0, 989375, 706, 646, 2, 149, -705, 42, 0
1731180159900622800, 5, 0, 3379, 3, 1798, 1, 14281, 1152, 1258, 1312, 0, 0, 1598124, 1141, 1289, 88, 28, -553, -998, 0
1731180171684181616, 5, 0, 3375, 3, 1798, 1, 14283, 1153, 1235, 1310, 0, 0, 1701249, 1215, 1329, 25, 62, -505, -1104, 0
1731180177492974684, 3, 0, 3386, 2, 1798, 1, 14284, 1264, 1350, 1395, 0, 0, 928750, 663, 873, 52, 53, -628, -212, 0
1731180189186343357, 3, 0, 3380, 4, -1799, 1, 14285, 1254, 1353, 1390, 0, 0, 924999, 660, 929, 37, 54, -599, -277, 0
1731180200889286285, 3, 0, 3390, 3, 1799, 1, 14286, 1238, 1314, 1393, 0, 0, 939374, 671, 1011, 60, 43, -568, -355, 0
1731180218603223607, 5, 0, 3385, 3, 1798, 1, 14286, 1129, 1189, 1274, 0, 0, 2136874, 1526, 1443, 95, 49, -372, -1480, 0
1731180224428555954, 3, 0, 3386, 4, -1799, 1, 14286, 1214, 1316, 1366, 0, 0, 1016875, 726, 1159, 13, 66, -491, -534, 0
1731180236144958400, 3, 0, 3375, 2, 1799, 1, 14286, 1201, 1297, 1353, 0, 0, 1076249, 768, 1166, 25, 34, -502, -581, 0
1731180259650338600, 3, 0, 1402, 2, -1792, 1, 14287, 1214, 1386, 1394, 0, 0, 1283749, 917, 2576, -7, 44, -814, -422, 0
1731180265617675201, 5, 0, 1733, 24, -1765, 1, 14287, 1128, 1254, 1234, 0, 0, 2401250, 1715, 3430, 12, 28, -302, -1688, 0
1731180271470881106, 3, 0, 1886, 16, -1798, 1, 14288, 1252, 1400, 1372, 0, 0, 1267499, 905, 3208, 30, 97, -669, -609, 0
1731180274503840176, 4, 0, 1609, 32, 1769, 1, 14288, 1107, 1231, 1193, 0, 0, 2441875, 1744, 3354, 99, 40, -175, -1735, 10
1731180277522078721, 5, 0, 1878, 41, -1780, 1, 14288, 1126, 1243, 1200, 0, 0, 2281875, 1630, 3563, 97, 53, -312, -1599, 0
1731180283373145251, 3, 0, 1782, -14, -1751, 1, 14287, 1226, 1369, 1351, 0, 0, 1220624, 871, 2922, 13, 85, -796, -354, 0
1731180286392194558, 4, 0, 1633, 41, 1761, 1, 14287, 1111, 1222, 1216, 0, 0, 2303124, 1645, 3357, 122, 42, -229, -1629, 10
1731180295165836375, 3, 0, 1837, 38, -1766, 1, 14287, 1234, 1392, 1376, 0, 0, 1195000, 853, 2917, 0, 97, -810, -266, 0
1731180320812498804, 4, 0, 2214, 7, 1793, 1, 14287, 1111, 1230, 1218, 0, 0, 1919374, 1371, 293, 29, 54, -290, -1339, 10
1731180329588072485, 3, 0, 2247, 3, 1796, 1, 14287, 1260, 1394, 1368, 0, 0, 1111249, 793, 3349, 45, 47, -744, -274, 0
1731180332548149591, 4, 0, 2182, 2, -1798, 1, 14287, 1166, 1282, 1287, 0, 0, 1833750, 1310, 285, 29, 47, -220, -1291, 10
1731180335505760249, 5, 0, 2087, 3, -1797, 1, 14287, 1164, 1268, 1260, 0, 0, 1729374, 1235, 55, 65, 45, -484, -1136, 0
1731180341331570744, 3, 1, 1864, 2, -1795, 1, 14287, 1204, 1366, 1363, 0, 0, 1042500, 744, 2634, 29, 37, -725, 166, 0
1731180344284767084, 4, 0, 1752, 2, -1798, 1, 14287, 1197, 1321, 1287, 0, 0, 1712499, 1223, 3502, 14, 18, -105, -1218, 10
1731180347232507050, 5, 0, 1663, 2, -1798, 1, 14286, 1203, 1292, 1263, 0, 0, 1616249, 1154, 3130, 43, 103, -633, -965, 0
1731180353065431388, 3, 0, 1583, 3, 1797, 1, 14285, 1187, 1346, 1381, 0, 0, 1095000, 782, 2316, 3, 20, -749, 224, 0
1731180356009943622, 4, 0, 1572, 3, 1796, 1, 14284, 1177, 1305, 1286, 0, 0, 1614375, 1152, 3303, 55, 69, -137, -1144, 10
1731180358947232955, 5, 0, 1583, 4, 1796, 1, 14283, 1232, 1358, 1337, 0, 0, 1561249, 1115, 2914, 24, 100, -812, -763, 0
1731180364788031779, 3, 0, 1643, 4, 1796, 1, 14282, 1236, 1382, 1412, 0, 0, 1180000, 842, 2383, -30, 18, -810, 232, 0
1731180367726276283, 4, 0, 1677, 2, 1795, 1, 14282, 1203, 1316, 1287, 0, 0, 1514375, 1081, 3381, 63, 38, -180, -1066, 10
1731180370657508848, 5, 0, 1706, 3, 1796, 1, 14282, 1230, 1361, 1340, 0, 0, 1498749, 1070, 3104, 10, 106, -690, -818, 0
1731180376507413457, 3, 0, 1748, 3, 1797, 1, 14283, 1241, 1391, 1411, 0, 0, 1249375, 892, 2436, -30, 26, -832, 321, 0
1731180379422854301, 4, 0, 1754, 3, 1798, 1, 14283, 1226, 1336, 1310, 0, 0, 1403749, 1002, 3428, 38, 30, -218, -978, 10
1731180387390488660, 3, 0, 1770, 3, 1798, 1, 14282, 1233, 1396, 1419, 0, 0, 1308125, 934, 2423, -18, 32, -848, 389, 0
1731180390296872886, 4, 0, 1758, 2, 1798, 1, 14282, 1198, 1327, 1308, 0, 0, 1296875, 926, 3439, 24, 35, -190, -906, 10
1731180393211827675, 5, 0, 1758, 1, 1798, 1, 14281, 1215, 1348, 1328, 0, 0, 1351250, 964, 3082, 6, 97, -711, -651, 0
1731180398213125471, 3, 0, 1753, 1, 1798, 1, 14281, 1206, 1348, 1383, 0, 0, 1374375, 981, 2368, -41, 18, -862, 467, 0
1731180401108500351, 4, 0, 1751, 3, 1798, 1, 14280, 1214, 1349, 1323, 0, 0, 1193125, 851, 3383, 23, 39, -245, -815, 10
1731180404014041022, 5, 0, 1753, 4, 1798, 1, 14280, 1237, 1362, 1345, 0, 0, 1289374, 920, 2996, 0, 100, -760, -518, 0
1731180409885861070, 3, 0, 1732, 4, -1798, 1, 14281, 1159, 1316, 1343, 0, 0, 1456250, 1039, 2309, -9, 24, -879, 555, 0
1731180412769243752, 4, 0, 1737, 4, 1796, 1, 14281, 1164, 1303, 1280, 0, 0, 1085000, 774, 3337, 59, 72, -264, -728, 10
1731180415674756011, 5, 0, 1728, 1, -1799, 1, 14280, 1251, 1377, 1368, 0, 0, 1236250, 882, 2898, 17, 84, -786, -401, 0
1731180421548364200, 3, 0, 1737, 4, -1799, 1, 14280, 1128, 1248, 1285, 0, 0, 1544999, 1103, 2302, -4, 43, -920, 607, 0
1731180424430339165, 4, 0, 1722, 2, 1798, 1, 14279, 1187, 1337, 1319, 0, 0, 988124, 705, 3301, 55, 75, -265, -653, 10
1731180427330007251, 5, 0, 1728, 3, 1797, 1, 14278, 1266, 1394, 1386, 0, 0, 1196250, 854, 2779, 34, 56, -824, -224, 0
1731180433218936820, 3, 0, 1736, 1, 1797, 1, 14278, 1157, 1298, 1341, 0, 0, 1643124, 1173, 2280, -13, 26, -954, 682, 0
1731180436091596325, 4, 0, 1739, 4, 1799, 1, 14277, 1249, 1284, 1269, 0, 0, 893750, 638, 3227, 72, 45, -329, -546, 10
1731180438988849971, 5, 0, 1737, 3, 1798, 1, 14277, 1273, 1407, 1402, 0, 0, 1165624, 832, 2738, 34, 44, -819, -146, 0
1731180447735685781, 4, 0, 1743, 3, 1798, 1, 14276, 1251, 1389, 1373, 0, 0, 806875, 575, 3134, 11, 112, -376, -435, 10
1731180450633050723, 5, 0, 1735, 3, 1799, 1, 14275, 1254, 1398, 1399, 0, 0, 1147499, 819, 2689, 17, 38, -815, -77, 0
1731180459374869002, 4, 0, 1743, 3, 1798, 1, 14274, 1270, 1397, 1371, 0, 0, 732500, 522, 3060, -14, 131, -390, -348, 10
1731180462280380171, 5, 0, 1611, 25, -1768, 1, 14274, 1234, 1377, 1382, 0, 0, 1144374, 816, 2563, -9, 60, -813, -75, 0
1731180465232399461, 2, 0, 1153, -18, -1763, 0, 14274, 1160, 1281, 1319, 0, 0, 1761249, 1257, 965, 0, 47, 407, 1188, 10
1731180477007377311, 2, 1, 181, -18, 1739, 1, 14274, 1199, 1289, 1305, 0, 0, 1696875, 1211, 199, 5, 38, -35, 1210, 10
1731180485806084948, 5, 0, 3115, -4, -1795, 1, 14275, 1170, 1186, 1196, 0, 0, 1351250, 964, 465, 13, 37, -960, -83, 0
1731180494558220345, 4, 0, 3089, 4, 1795, 1, 14275, 1230, 1294, 1373, 0, 0, 922499, 658, 967, 40, 43, -352, -556, 10
1731180497466627461, 5, 1, 3101, 0, 1797, 1, 14276, 1220, 1288, 1332, 0, 0, 1300624, 928, 667, 2, 88, -830, -415, 0
1731180503365720430, 3, 0, 3198, 0, 1796, 1, 14278, 1120, 1265, 1254, 0, 0, 1813750, 1294, 191, 33, 68, -1112, 663, 0
1731180506244363404, 4, 0, 3249, 1, 1796, 1, 14278, 1226, 1300, 1378, 0, 0, 948750, 677, 1158, 22, 48, -328, -592, 10
1731180509150272071, 5, 0, 3311, 2, 1795, 1, 14277, 1224, 1303, 1374, 0, 0, 1281250, 914, 974, 34, 49, -737, -541, 0
1731180512074182622, 2, 0, 3365, 1, 1797, 1, 14277, 1212, 1299, 1228, 0, 0, 1417499, 1011, 3360, 50, 70, 8, 1011, 10
1731180515026162280, 3, 0, 3414, 2, 1797, 1, 14278, 1166, 1187, 1195, 0, 0, 1710625, 1221, 320, 65, 92, -942, 776, 0
1731180517902759942, 4, 0, 3446, 2, 1797, 1, 14278, 1185, 1279, 1336, 0, 0, 1029374, 734, 1380, -2, 60, -328, -657, 10
